IonicLiuid,SS-exp,T (K),P (kPa),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
2-hydroxy-N-methylethanaminium formate,1738.6,338.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0,0.38,1.08,0.68,0.51,2.36,1.97,194.49,121.14
2-hydroxy-N-methylethanaminium acetate,1848.3,278.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1847.6,278.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1846.8,278.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1846.1,278.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1845.4,279.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1844.7,279.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1843.9,279.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1843.2,279.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1842.5,280.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1841.8,280.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1841,280.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1840.3,280.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1839.6,281.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1838.9,281.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1838.2,281.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1837.5,281.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1836.8,282.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1836.1,282.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1835.4,282.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1834.7,282.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1834,283.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1833.3,283.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1832.6,283.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1832,283.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1831.3,284.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1830.6,284.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1829.9,284.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1829.2,284.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1828.6,285.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1827.9,285.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1827.2,285.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1826.5,285.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1825.9,286.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1825.2,286.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1824.5,286.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1823.8,286.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1823.2,287.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1822.5,287.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1821.8,287.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1821.2,287.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1820.5,288.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1819.9,288.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1819.2,288.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1818.6,288.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1817.9,289.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1817.3,289.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1816.6,289.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1816,289.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1815.3,290.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1814.7,290.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1814,290.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1813.4,290.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1812.7,291.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1812.1,291.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1811.4,291.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1810.8,291.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1810.1,292.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1809.5,292.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1808.8,292.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1808.2,292.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1807.5,293.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1806.9,293.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1806.3,293.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1805.6,293.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1805,294.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1804.3,294.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1803.7,294.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1803.1,294.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1802.4,295.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1801.8,295.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1801.2,295.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1800.5,295.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1799.9,296.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1799.2,296.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1798.6,296.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1798,296.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1797.3,297.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1796.7,297.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1796,297.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1795.4,297.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1794.8,298.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1794.1,298.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1793.5,298.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1792.9,298.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1792.2,299.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1791.6,299.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1791,299.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1790.3,299.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1789.7,300.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1789,300.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1788.4,300.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1787.8,300.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1787.1,301.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1786.5,301.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1785.8,301.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1785.2,301.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1784.6,302.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1783.9,302.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1783.3,302.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1782.6,302.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1782,303.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1781.3,303.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1780.7,303.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1780.2,303.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1779.6,304.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1779,304.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1778.3,304.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1777.7,304.91,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1777,305.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1776.4,305.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1775.7,305.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1775.1,305.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1774.5,306.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1773.8,306.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1773.2,306.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1772.5,306.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1771.9,307.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1771.3,307.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1770.6,307.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1770,307.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1769.3,308.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1768.7,308.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1768,308.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1767.4,308.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1766.8,309.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1766.1,309.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1765.5,309.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1764.8,309.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1764.2,310.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1763.6,310.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1762.9,310.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1762.3,310.91,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1761.7,311.16,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1761,311.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1760.4,311.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1759.7,311.91,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1759.1,312.16,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1758.5,312.41,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1757.8,312.66,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1757.2,312.91,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1756.5,313.16,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1755.9,313.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1755.2,313.66,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1754.6,313.9,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1753.9,314.15,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1753.3,314.4,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
2-hydroxy-N-methylethanaminium acetate,1752.6,314.65,101.33,2.14,1.89,5.53,1.61,0.32,0.99,0.13,1.62,2.02,0.55,0.36,1.81,2.54,215.05,135.16
